,index,id,text,BIO_anno,class
136,1641,1641,这是第一个卡，首卡的额度不会太高,O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
137,1642,1642,城市里所有银行都在你附近，你可以去百度找工作。心累啊,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
138,1643,1643,不需要。?我当地没有招商银行。卡,O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O B-PRODUCT,2
139,1644,1644,平安是不是野鸡行？,B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
140,1645,1645,两家都是野鸡行，一定要选，那就留广发。,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O,0
141,1646,1646,广发还算野鸡行。,B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
142,1647,1647,内资我个人只承认四大+招商+邮储。,O O O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O,2
143,1648,1648,广发当然是标准的野鸡行啊，内资银行除了四大+交通+招行，其余都是野鸡行。,B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
144,1649,1649,平安银行是吸血鬼?,B-BANK I-BANK I-BANK I-BANK O O O O O,0
145,1650,1650,交通历史还很长，G数据指标排名还在前列,B-BANK I-BANK O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
146,1651,1651,肯定是广发,O O O B-BANK I-BANK,2
147,1652,1652,这个分期合适吗,O O B-PRODUCT I-PRODUCT O O O,2
148,1653,1653,年化才5.6，算低了,B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
149,1654,1654,可以用嘛？浦发的新用卡还是可以的哦,O O O O O B-BANK I-BANK O O O O O O O O O O,2
150,1655,1655,有需要的话可以，我的招行就是的,O O O O O O O O O O B-BANK I-BANK O O O,2
151,1656,1656,我都没这个优惠，有的话我也分期了,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT O,2
152,1657,1657,费率才3，挺便宜了,O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
153,1658,1658,缺钱就分，不缺不分，我之前缺钱3w3，12期利息收我2k多,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
154,1659,1659,你是来显摆的吗，没长卡额度都这么高,O O O O O O O O O O B-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ,0
155,1660,1660,我连这个优惠都没有，如果有的话我就分期付款,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,2
156,1661,1661,年化才5.6，低,B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ,2
157,1662,1662,我已经分了怎么办，会小黑屋吗，而且分期分的还很多期,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O,2
158,1663,1663,这个用了会黑屋吗？有没大佬知道，会不会有啥啊，心慌啊,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
159,1664,1664,黑房之前没提金额,O O O O O O B-COMMENTS_N I-COMMENTS_N,2
160,1665,1665,这种东西会用在暗室里吗？你知道，出来需要几年，在申请额度咋样,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
161,1666,1666,办哪几家好，目前0卡，招商要上门拍照应该,O O O O O O O O O B-PRODUCT O B-BANK I-BANK O O O O O O O,2
162,1667,1667,首先四大行有的话必须留，其次是招商。其他的无所谓了,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
163,1668,1668,你好，这里是招商银行论坛,O O O O O O B-BANK I-BANK I-BANK I-BANK O O,2
164,1669,1669,难道银行接通车管所平台了吗？不可能吧,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
165,1670,1670,瞎扯吧，我倒是不信这个借口,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
166,1671,1671,不然人家怎么知道我有违章没有处理啊,O O O O O O O O O O O O O O O O O,2
167,1672,1672,刚刚好，我觉得数据问题出在卡，小招,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-PRODUCT O O O,2
168,1673,1673,废话，我就不信这个借口,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
169,1674,1674,我长年空卡，额度4.7，大黑屋很多年了,O O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
170,1675,1675,招商黑羊金12k—14k—18k—22k—29k(19.4—19.7—19.10—20.04),B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
171,1676,1676,听说招行二审还要在再查一次征信关键它初审过后这几天我又申请过其它五六个银行征信都有记录……要它二审再查感觉有点悬了呀??...,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
172,1677,1677,1111。有人吗？我信用卡办了一个月了还没收到，什么情况,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2
173,1678,1678,黄金卡差不多,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
174,1679,1679,去年11月份20K提到30K?，建设银行的?,O O O O O O O O O O O O O O O O O O O O O O,2
175,1680,1680,销，注销算了,O O B-COMMENTS_N I-COMMENTS_N O O,2
176,1681,1681,刷啊，小笔生活消费,O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
177,1682,1682,用的随行付，我看到随行付四十万商户进黑名单了，估计跟这个也有关系,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O,2
178,1683,1683,有临额就不算黑，白着呢！,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
179,1684,1684,我就是大黑冷冻4个月出黑屋+提额的,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
180,1685,1685,偶尔交几块钱电费那种，月账单不超过1千,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
181,1686,1686,我试试，我好久前用过现金取现，如何一直黑屋了,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
182,1687,1687,除了有积分的mcc，还要看你耍的商户在不在不累计积分的列表名单中。,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2
183,1688,1688,晕之前去的夜店都有积分现在都没有了而且是真实消费,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
184,1689,1689,"第一，你刷到的商户mcc招商是否有积分，第二，即便是刷到有积分的mcc商户,也要看是否在本期天书黑名单里！不管多么高大上的商户，只要在本期黑名单里，照样没有积分！...",O O O O O O O O O O O O B-BANK I-BANK O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O O O,2
185,1690,1690,支付宝支付,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N,2
186,1691,1691,你是预约的，等吧，流程，预约受理，预约完成，审核中，资料处理中，审核中，审核完成，当然预约失败就是系统都没过...,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O,2
187,1692,1692,我不知道啊，我是支付宝里天天推送给我招行的信用卡，说什么额度高，秒下，我就点链接填了，然后居然填了身份证名字地址，然后提交就完成了……居然连工作收入啥的都不用...,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
188,1693,1693,一般别的银行都是秒批三五万吧，它怎么磨磨唧唧三五千？是建设银行这么抠门么,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O,2
189,1694,1694,插个楼现在审核帖子好慢啊我这个电话邀请办卡的是不是凉了,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
190,1695,1695,我的20天了，没打电话给我，也没说有卡员上门，进度跟你的一样，先是预约申请，现在正在资料审核中，有的人进度是一栏一栏的排下来，我的就只有一栏显示，没仔细看还以为进...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
191,1696,1696,不一定拒，还是有希望的，看我的就是,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O,2
192,1697,1697,都是同一年了。这额度怎么这么慢,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ,0
193,1698,1698,有空在这发帖干嘛不去找招商小妹说清楚情况,O O O O O O O O O O O B-BANK I-BANK O O O O O O O,0
194,1699,1699,具体还是要咨询小招，招行的服务还是很好的,O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
195,1700,1700,得看金额，我光大的卡150有次不小心逾期半个月，产生滞纳金才发现，后期打电话问客服，客服说金额小于300是...,O O B-COMMENTS_N I-COMMENTS_N O O B-BANK I-BANK O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
196,1701,1701,别人的卡。。。心大了无此经历给不了建议。,O O O B-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
197,1702,1702,最后一次还款日是4月4日，今天早上还的。刚刚过,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,2
198,1703,1703,别人的卡反正不在乎?别这么做。?刷子完好,O O O B-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
199,1704,1704,我爸的卡，我不想说的这么清楚。我心里有谱,O O O B-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
200,1705,1705,只要不是连三连六，都不会影响我。,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
201,1706,1706,下一单还没出我就不付了，所以,O O O O O O O O O O O O O O,2
202,1707,1707,不行就降低销卡走人了。什么无语服务！,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,0
203,1708,1708,稳了，你这征信跟资质不过没天理,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O O O O,2
204,1709,1709,小昭就是很慢,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
205,1710,1710,我的25照到现在了,O O O O O O O O O,2
206,1711,1711,进度显示已下发了，是不是稳了,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
207,1712,1712,进度显示已经发了，就是不知道额度,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
208,1713,1713,稳定，你的征信和资质不合理,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
209,1714,1714,私行卡不达标，就是0资产也有本人无限次机场贵宾厅，每年1次机场接送机，每年3次租用会议洽谈室等权益。再说了，现在浙分在大范围白名单邀请办理私行卡，十年内都是免除...,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
210,1715,1715,还是必须要被邀请才能办啊，这种卡很金贵么,O O O O O O O O O O O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
211,1716,1716,按规定私行卡要1000万，但很多地方600万就可以开，如果像我这种白名单电话邀请办理的就没有资产要求了。,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
212,1717,1717,如果这个再次逾期，一次性付清，不再分期付款。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,2
213,1718,1718,招商邮储兴业中信,B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK,2
214,1719,1719,平安530值一元,B-BANK I-BANK O O O O O O,2
215,1720,1720,哪个卡，young卡么,O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,2
216,1721,1721,多谢了，那我的招行信用卡也快到了,O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
217,1722,1722,这个是在哪换的呀？给个路径呗多谢了,O O O O O O O O O O O O O O O O O,2
218,1723,1723,平安所有卡都是的，不过要网付才有积分,B-BANK I-BANK O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
219,1724,1724,你这算啥我5.13号就这样到现在估计凉了,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
220,1725,1725,打客服问问呗！直接打工商银行的客服呗,O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O,2
221,1726,1726,没逾期别想,O B-COMMENTS_N I-COMMENTS_N O O,2
222,1727,1727,可以协商挂账分期，36还是48看自己口才了。自己搞不定就花钱找人去谈吧，有专门做挂账分期的人，不过是收费的，千把块钱吧，谈不妥不收费。...,O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O,2
223,1728,1728,对于我这种没工作，申卡时怎么填比较好？工作资料有什么其它的办法弄到吗？,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,2
224,1729,1729,正常操作，我见过一个哥们20天才出进度，跟批不批卡关系不大，这只能说明分行效率低。,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
225,1730,1730,另外一个可选择的：广发白金，额度高，权益好。活动期内不用刷，绑定vx，zfb即可免年费。,O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,1
226,1731,1731,同样经典白，生日10倍积分，感觉毫无压力,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
227,1732,1732,请教一下怎么合理利用生日十倍呀，感觉很吃力呢,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
228,1733,1733,生日当天刷22400就够了，可以赚积分,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
229,1734,1734,招商银行白金好像没有。其他银行有,B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O,2
230,1735,1735,不习惯，也不打算卖卡。不安全,O O O O O O O O O B-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
231,1736,1736,第一次遇见……搞不懂这啥情况，心累,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
232,1737,1737,我整整4个月还最低，负额度，因为临额到期后，就没有恢复过。,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
233,1738,1738,提过额度吗，，，我的负数了,O O O O O O O O O O O O O,2
234,1739,1739,我已经负了一个月了，分了33000的账单，负11121，临时到期后多久出现的？,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
235,1740,1740,我昨天早上打12378，今天下午就协商好了，分36期。,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
236,1741,1741,打的座机手机？,O O O O O O O,2
237,1742,1742,打我的手机上海座机打过来,O O O O O O O O O O O O,2
238,1743,1743,我的跟你现在一样，不过我是上个月17号提交的资料申请，快20天了都，信用卡依然没批下来,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
239,1744,1744,回访了吗？招行的客服个我打电话回访了,O O O O O B-BANK I-BANK O O O O O O O O O O O,2
240,1745,1745,没有什么电话打过来，也没有说要人来我上班的地方，再过几天我打电话问问，问他们是个什么情况？浦发的效率确实不高,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
241,1746,1746,等等吧我打了回访都没反应，能批下来就不错了,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
242,1747,1747,不懂帮顶。我现在都不乱审卡了尴尬,O O O O O O O O O O B-COMMENTS_ADJ O B-PRODUCT O O O,2
243,1748,1748,逾期太多了，通过几乎没可能,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
244,1749,1749,你是不好意思打击我么??，好伤心，直接关系到新工作的能不能留下的问题,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
245,1750,1750,你这样的话，看能不能跟银行协商，开非恶意逾期证明吧，不然的话，估计难批呀。现在是真不好说，被拒的可能性很大。...,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
246,1751,1751,我5月申请房贷查询有点多??整得有点尴尬，现在一直不申卡了够用了,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
247,1752,1752,老婆工行100K??兴业58.8K农行35K??建行26K??民生49K??金条26K??支付宝130K,O O B-BANK I-BANK O O O O O O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O,2
248,1753,1753,查询应该不影响，查询影响啥额度了,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
249,1754,1754,你的浦发，建行都是逾期后下的吗,O O B-BANK I-BANK O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O,2
250,1755,1755,这个我还不太确定，因为没有日期，是不是要拉比较详细的，还要实体店面,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,2
251,1756,1756,17个月二提，额度有80K,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
252,1757,1757,13年都没提，还不就这样了，注销了吧,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
253,1758,1758,扎这么久啊不是正常3个月吗？:354,O O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
254,1759,1759,谁跟你说三个月是必提的？不一定啊，提额看消费吧。,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
255,1760,1760,晕还能忍，消了它，是我就注销了,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
256,1761,1761,首年免年费，卡没啥权益，据说先申鸟白，再申经典白容易下,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
